srcStateName,Year,Crime head IPC ( Indian Penal Code ) Category,Crime head IPC ( Indian Penal Code ) Sub-category,Incidence of IPC ( Indian Penal Code ) crimes,Victims of IPC ( Indian Penal Code ) crimes,IPC ( Indian Penal Code ) Crime Rate
Delhi,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0,0,0
Delhi,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
Delhi,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
Delhi,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),41,41,0.2
Delhi,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),41,41,0.2
Delhi,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",2800,4214,14.3
Goa,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),0,0,0
Delhi,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",397,745,2
Delhi,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud (Total)",4539,6529,23.2
Delhi,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",1342,1570,6.9
Delhi,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |a) Bank",184,185,0.9
Delhi,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |b) ATMs",215,229,1.1
Delhi,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",199,255,1
Delhi,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |d) Other Frauds",744,901,3.8
Delhi,2018,Offences Relating to Documents & Property Marks,Offences Relating to Documents & Property Marks (Total),4580,6570,23.4
Delhi,2018,Offences affecting the Human Body,Abetment of Suicide (Sec.305/306 IPC),82,86,0.4
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women (Sec.354 IPC),1151,1163,12.6206140350877
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault on Women with Intent to Outrage her Modesty (Sec.354 IPC) (Total),2705,2721,29.6600877192982
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Assault or use of Criminal Force on women with intent to Disrobe (Sec.354B IPC),474,477,5.19736842105263
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |Sexual Harassment (Sec.354A IPC) (Total),606,606,6.64473684210526
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |a) at Work or Office Premises,29,29,0.317982456140351
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |b) In Public Transport System,18,18,0.197368421052632
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |c) In Shelter Homes for women and Children,1,1,0.0109649122807018
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Sexual Harassment |d) Other Places,558,558,6.11842105263158
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Stalking (Sec.354D IPC),440,441,4.82456140350877
Delhi,2018,Offences affecting the Human Body,Assault on Women with Intent to Outrage her Modesty |Voyeurism (Sec.354C IPC),34,34,0.37280701754386
Delhi,2018,Offences affecting the Human Body,Attempt to Commit Murder (Sec.307 IPC),529,552,2.7
Delhi,2018,Offences affecting the Human Body,Attempt to Commit Rape (Sec.376/511 IPC),11,11,0.120614035087719
Delhi,2018,Offences affecting the Human Body,Attempt to Commit Suicide (Sec.309 IPC),9,0,0
Delhi,2018,Offences affecting the Human Body,Attempt to commit Culpable Homicide (Sec.308 IPC),709,792,3.6
Delhi,2018,Offences affecting the Human Body,Buying of Minors for Prostitution (Sec.373 IPC),0,0,0
Delhi,2018,Offences affecting the Human Body,Causing Death by Negligence |Causing Death by Negligence (Sec.304-A IPC) (Total),1910,2039,9.8
Delhi,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Medical Negligence,1,1,0
Delhi,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence of Civic Bodies,1,1,0
Delhi,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Rail Accidents,0,0,0
Delhi,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |A) Hit and Run,775,800,4
Delhi,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |B) Other Accidents (other than Hit and Run),882,958,4.5
Delhi,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to Negligence relating to Road Accidents |Deaths due to Negligence relating to Road Accidents (Total),1657,1758,8.5
Delhi,2018,Offences affecting the Human Body,Causing Death by Negligence |Deaths due to other Negligence,251,279,1.3
Delhi,2018,Offences affecting the Human Body,Culpable Homicide not amounting to Murder (Sec.304 IPC),77,97,0.4
Delhi,2018,Offences affecting the Human Body,Dowry Deaths (Sec.304-B IPC),153,157,1.67763157894737
Delhi,2018,Offences affecting the Human Body,Exploitation of Trafficked Person 370A IPC),0,0,0
Delhi,2018,Offences affecting the Human Body,Human Trafficking (U/S 370),77,619,0.4
Delhi,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |A) Voluntarily causing grievous hurt (Sec.325 IPC),341,382,1.7
Delhi,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |B) Voluntarily causing grievous hurt by dangerous weapons or means (Sec.326 IPC),136,137,0.7
Delhi,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |C) Acid Attack (Sec.326A IPC),11,11,0.1
Delhi,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |D) Attempt to Acid Attack (Sec.326B IPC),11,11,0.1
Delhi,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |E) Voluntarily Causing Grievous hurt/Force to deter public servant from his duty (Sec.333/353 IPC),7,8,0
Delhi,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |F) Causing Grievous Hurt by act endangering life/safety of others (Sec.338 IPC),39,39,0.2
Delhi,2018,Offences affecting the Human Body,"Hurt |Grievous Hurt |G) Other Grievous Hurt (Sec.329, 331 & 335)",0,0,0
Delhi,2018,Offences affecting the Human Body,Hurt |Grievous Hurt |Grievous Hurt (Total),545,588,2.8
Delhi,2018,Offences affecting the Human Body,Hurt |Hurt (Simple +Grievous),5114,5278,26.1
Delhi,2018,Offences affecting the Human Body,Hurt |Simple Hurt |A) Voluntarily Causing Simple Hurt (Sec.323 r/w 341/342),2821,2895,14.4
Delhi,2018,Offences affecting the Human Body,Hurt |Simple Hurt |B) Voluntarily causing hurt by Dangerous weapons or means (Sec.324 IPC),1031,1069,5.3
Delhi,2018,Offences affecting the Human Body,Hurt |Simple Hurt |C) Voluntarily Causing hurt/Force to deter public servant from his duty (Sec.332/353 IPC),275,283,1.4
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |N) Electricity/Power Supply Disputes,0,0,0
Delhi,2018,Offences affecting the Human Body,Hurt |Simple Hurt |D) Causing Hurt by act endangering life/safety of others (Sec.336/337),345,345,1.8
Delhi,2018,Offences affecting the Human Body,"Hurt |Simple Hurt |E) Other Simple Hurt (Sec.327, 328, 330 & 334)",97,98,0.5
Delhi,2018,Offences affecting the Human Body,Hurt |Simple Hurt |Simple Hurt (Total),4569,4690,23.4
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction of Women to compel her for marriage (Sec.366 IPC),10,10,0.109649122807018
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Importation of Girls from Foreign Country (Sec.366-B IPC),0,0,0
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) | Kidnapping and Abduction (Sec.363 IPC),5621,5883,28.7
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |A) Missing Children Deemed as Kidnapped,2545,2666,45.4464285714286
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Sec.363 IPC) |B) Other Kidnapping & Abduction,3076,3217,15.7
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction (Total),6063,6349,31
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction for the Purpose of Begging (Sec.363 A),1,1,0
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping and Abduction in order to Murder (Sec.364 IPC),0,0,0
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Kidnapping for Ransom (Sec.364A IPC),19,19,0.1
Delhi,2018,Offences affecting the Human Body,"Kidnapping and Abduction |Other Kidnapping & Abduction (Sec.365, 367, 368, 369)",411,435,2.1
Delhi,2018,Offences affecting the Human Body,Kidnapping and Abduction |Procuration of Minor Girls (Sec.366A),1,1,0.0178571428571429
Delhi,2018,Offences affecting the Human Body,"Miscarriage, Infanticide, Foeticide and Abandonment (Sec.313 to 318 IPC)",116,127,1.2719298245614
Delhi,2018,Offences affecting the Human Body,Murder (Sec.302 IPC),513,557,2.6
Delhi,2018,Offences affecting the Human Body,Offences Affecting the Human Body (Total),19407,20729,99.2
Delhi,2018,Offences affecting the Human Body,Rape (Sec.376 IPC),1215,1217,13.3223684210526
Delhi,2018,Offences affecting the Human Body,Selling of Minors for Prostitution (Sec.372 IPC),0,0,0
Delhi,2018,Offences affecting the Human Body,Unnatural Offences (Sec.377 IPC),52,52,0.3
Delhi,2018,Offences affecting the Human Body,Wrongful Restraint/Confinement (Sec.341 to 348 IPC),72,75,0.4
Delhi,2018,Offences against Property,Attempt to Commit Dacoity/Robbery (Sec.393 & 398 IPC),29,29,0.1
Delhi,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |A) Day Time,1175,1198,6
Delhi,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |B) Night,2972,3033,15.2
Delhi,2018,Offences against Property,Burglary (Sec.454 to 460 r/w Sec.380 IPC) |Burglary (Total),4147,4231,21.2
Delhi,2018,Offences against Property,Criminal Breach of Trust (Sec.406 to 409 IPC),338,365,1.7
Delhi,2018,Offences against Property,Criminal Misappropriation (Sec.403/404 r/w Other IPC),0,0,0
Delhi,2018,Offences against Property,Dacoity |A) Dacoity (Sec.395/397 IPC),24,24,0.1
Delhi,2018,Offences against Property,Dacoity |B) Dacoity with Murder (Sec.396 IPC),1,1,0
Delhi,2018,Offences against Property,Dacoity |Dacoity (Total),25,25,0.1
Delhi,2018,Offences against Property,Dishonestly Receiving/Dealing-in Stolen Property (Sec.411 to 414 IPC),41,41,0.2
Delhi,2018,Offences against Property,Extortion & Blackmailing (Sec.384 to 389 IPC),146,153,0.7
Delhi,2018,Offences against Property,Making Preparation and Assembly for committing Dacoity (Sec.399 & 402 IPC),3,0,0
Delhi,2018,Offences against Property,Offences against Property (Total),202861,206677,1037.1
Delhi,2018,Offences against Property,Robbery (Sec.392/394/397 IPC),2444,2511,12.5
Delhi,2018,Offences against Property,Theft (Section 379 IPC) |A) Auto/Motor Vehicle Theft,46433,47767,237.4
Delhi,2018,Offences against Property,Theft (Section 379 IPC) |B) Other Thefts,149255,151555,763.062372188139
Delhi,2018,Offences against Property,Theft (Section 379 IPC) |Theft (Total),195688,199322,1000.4
Delhi,2018,Offences against Public Tranquillity,Affray (Sec.159 & 160 IPC),62,64,0.3
Delhi,2018,Offences against Public Tranquillity,Offences against Public Tranquillity (Total),94,107,0.5
Delhi,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |A) Promoting enmity between groups (Sec.153A & 153B IPC),9,9,0
Delhi,2018,Offences against Public Tranquillity,"Offences promoting enmity between different groups |B) Imputation, assertions prejudicial to national integration (Sec.153 B IPC)",0,0,0
Delhi,2018,Offences against Public Tranquillity,Offences promoting enmity between different groups |Offences promoting enmity between different groups (Total),9,9,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |A) Communal/Religious,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |B) Sectarian,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |C) Industrial,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |D) Political,1,4,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |E) Caste Conflict,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |F) Agrarian,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |G) Students,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |H) Vigilants,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |I) Money Dispute,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |J) Water Dispute,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |K) Land/Property Dispute,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |L) Family Disputes,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |M) Enmity/Rivalry,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |O) Rioting while in Aandolan/Morcha,0,0,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |P) Rioting/Attacks on Police Personnel or Govt Servants,1,1,0
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Q) Other Rioting,21,29,0.1
Delhi,2018,Offences against Public Tranquillity,Rioting (Sec.147-151 IPC) |Rioting (Total),23,34,0.1
Delhi,2018,Offences against Public Tranquillity,"Unlawful Assembly (Sec.143, 144 & 145)",0,,0
Delhi,2018,Offences against State,Offences against State |Offences against the State (Total),1,1,0
Delhi,2018,Offences against State,"Offences against State |Others (Sec.121, 121A, 122 & 123 IPC)",0,0,0
Delhi,2018,Offences against State,Offences against State |Sedition (Sec.124A IPC),1,1,0
Delhi,2018,Other IPC Crimes,Other IPC Crimes,3141,3366,16.1
Delhi,2018,Total Cognizable IPC crimes,Total Cognizable IPC crimes,249012,256862,1273
Goa,2018,Miscellaneous IPC Crimes,"Arson (Sec.435, 436 & 438 IPC)",19,22,1.2
Goa,2018,Miscellaneous IPC Crimes,Cheating by Impersonation (Sec.419 IPC),2,2,0.1
Goa,2018,Miscellaneous IPC Crimes,Circulate False/Fake News/Rumours (Sec.505 IPC/Sec.505 r/w IT Act),2,2,0.1
Goa,2018,Miscellaneous IPC Crimes,Criminal Intimidation (Sec.506 r/w Other IPC Crimes),127,139,8.3
Goa,2018,Miscellaneous IPC Crimes,Criminal Trespass (Sec.447 to 452 IPC),73,81,4.8
Goa,2018,Miscellaneous IPC Crimes,Cruelty by Husband or his Relatives (Sec.498-A IPC),9,10,1.18421052631579
Goa,2018,Miscellaneous IPC Crimes,Disobedience to order duly promulgated by Public Servant (Sec.188),7,7,0.5
Goa,2018,Miscellaneous IPC Crimes,Harbouring an Offender (Sec.212/216/216A IPC),0,0,0
Goa,2018,Miscellaneous IPC Crimes,Insult to the Modesty of Women (Sec.509 IPC),26,26,3.42105263157895
Goa,2018,Miscellaneous IPC Crimes,Miscellaneous IPC Crimes(Total),697,850,45.4
Goa,2018,Miscellaneous IPC Crimes,Obscene Acts and Songs at Public Places (Sec.294),0,0,0
Goa,2018,Miscellaneous IPC Crimes,Obstruction on Public way (Sec.283 IPC),1,1,0.1
Goa,2018,Miscellaneous IPC Crimes,Offences related to Mischief (Sec.428 to 433),14,14,0.9
Goa,2018,Miscellaneous IPC Crimes,Offences relating to Adulteration or Sale of Food/Drugs (Sec.272/273/274/275/276 IPC),0,0,0
Goa,2018,Miscellaneous IPC Crimes,Offences relating to Elections (Sec.171-E to 171-I r/w IPC/SLL),0,0,0
Goa,2018,Miscellaneous IPC Crimes,Offences relating to Religion (Sec.295 to 297),8,8,0.5
Goa,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |A) Rash Driving on Public Way (Sec.279 or Sec.279 r/w 336/Other IPC),16,16,1
Goa,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |B) Causing Hurt by Rash/Negligent Driving on Public Way (Sec.279 r/w 337 IPC),164,201,10.7
Goa,2018,Miscellaneous IPC Crimes,Rash Driving on Public way (Sec.279/279 r/w 336/337/338/Other IPC) |Rash Driving on Public way (Total),409,538,26.7
Goa,2018,Miscellaneous IPC Crimes,Rash Driving on Public way |C) Causing Grievous Hurt by Rash/Negligent Driving on Public way(Sec.279 r/w 338 IPC),229,321,14.9
Goa,2018,Miscellaneous IPC Crimes,Sale of obscene Books/Objects (Sec.292 & 293),0,0,0
Goa,2018,Offences Relating to Documents & Property Marks,"Counterfeiting |A) Counterfeit Coin (Sec.231-235,237,238-240 & 242-254 IPC)",0,0,0
Goa,2018,Offences Relating to Documents & Property Marks,Counterfeiting |B) Counterfeiting Government Stamp (Sec.255 to 260 IPC),0,0,0
Goa,2018,Offences Relating to Documents & Property Marks,Counterfeiting |C) Counterfeiting of Seal or Mark (Sec.472/473 IPC),0,0,0
Goa,2018,Offences Relating to Documents & Property Marks,Counterfeiting |Counterfeiting (Total),0,0,0
Goa,2018,Offences Relating to Documents & Property Marks,Counterfeiting |D) Counterfeit Currency & Bank notes (Sec.489-A to 489-E IPC),0,0,0
Goa,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Cheating (Sec.420 IPC)",104,234,6.8
Goa,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud | Forgery",16,16,1
Goa,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Forgery, Cheating & Fraud (Total)",163,293,10.6
Goa,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |Fraud (Sec.420 r/w Sec.465,468-471 IPC/IT Act)",43,43,2.8
Goa,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |a) Bank",1,1,0.1
Goa,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |b) ATMs",5,5,0.3
Goa,2018,Offences Relating to Documents & Property Marks,"Forgery, Cheating & Fraud |Fraud |c) Credit Card/Debit Card",1,1,0.1
